Device: cuda
GPU: NVIDIA GeForce RTX 4070
PlayNet: 569,509 params | DeclNet: 118,785 params

================================================================================
Training: 2000 epochs × 2048 games = ~4,096,000 games
PPO: lr=0.0003 ent=0.02 epochs=6 bs=1024
================================================================================
E 357 | dev=16.3 med=13 perf=2.6% | pl=+0.0091 vl=44.54 ent=0.51 kl=0.0204 | dmae=16.3 | 188g/s 10.9s
E 358 | dev=16.5 med=13 perf=2.6% | pl=+0.0074 vl=44.79 ent=0.51 kl=0.0183 | dmae=16.5 | 189g/s 10.8s
E 359 | dev=16.6 med=13 perf=2.6% | pl=+0.0073 vl=43.95 ent=0.51 kl=0.0161 | dmae=16.6 | 189g/s 10.9s
E 360 | dev=16.3 med=13 perf=2.6% | pl=+0.0083 vl=43.21 ent=0.51 kl=0.0193 | dmae=16.3 | 192g/s 10.7s
E 361 | dev=16.3 med=13 perf=2.6% | pl=+0.0089 vl=44.05 ent=0.51 kl=0.0182 | dmae=16.3 | 190g/s 10.8s
E 362 | dev=16.5 med=13 perf=2.3% | pl=+0.0084 vl=43.31 ent=0.51 kl=0.0206 | dmae=16.5 | 188g/s 10.9s
E 363 | dev=16.4 med=13 perf=2.5% | pl=+0.0089 vl=43.69 ent=0.51 kl=0.0187 | dmae=16.4 | 185g/s 11.1s
E 364 | dev=16.3 med=13 perf=2.7% | pl=+0.0075 vl=43.83 ent=0.51 kl=0.0177 | dmae=16.3 | 191g/s 10.7s
E 365 | dev=16.9 med=13 perf=2.6% | pl=+0.0073 vl=44.46 ent=0.50 kl=0.0166 | dmae=16.9 | 185g/s 11.0s
E 366 | dev=16.4 med=13 perf=2.8% | pl=+0.0075 vl=43.38 ent=0.51 kl=0.0174 | dmae=16.4 | 188g/s 10.9s
E 367 | dev=16.5 med=13 perf=2.6% | pl=+0.0070 vl=43.66 ent=0.51 kl=0.0141 | dmae=16.5 | 190g/s 10.8s
E 368 | dev=16.6 med=13 perf=2.6% | pl=+0.0063 vl=44.12 ent=0.51 kl=0.0164 | dmae=16.6 | 193g/s 10.6s
E 369 | dev=16.6 med=13 perf=2.5% | pl=+0.0078 vl=43.51 ent=0.51 kl=0.0171 | dmae=16.6 | 188g/s 10.9s
E 370 | dev=16.6 med=13 perf=2.3% | pl=+0.0082 vl=45.57 ent=0.51 kl=0.0177 | dmae=16.6 | 192g/s 10.7s
E 371 | dev=16.6 med=13 perf=2.4% | pl=+0.0083 vl=44.87 ent=0.51 kl=0.0174 | dmae=16.6 | 195g/s 10.5s
E 372 | dev=16.3 med=13 perf=2.3% | pl=+0.0080 vl=42.41 ent=0.52 kl=0.0180 | dmae=16.3 | 171g/s 12.0s
E 373 | dev=16.5 med=13 perf=2.7% | pl=+0.0070 vl=44.45 ent=0.51 kl=0.0180 | dmae=16.5 | 179g/s 11.5s
